id,dist_all,parent_dist_code,dist_code,dist_name,city_code,city_name,province_code,province_name,country_code,country_name,dist_type,valid_flg,tokopedia_id,county_code,area_code,currency_code,postal_code
33177,"Salem, Brebes, Jawa Tengah",33.29,33.29.01,Salem,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.01,,IDR,52275
33194,"Bantarkawung, Brebes, Jawa Tengah",33.29,33.29.02,Bantarkawung,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.02,,IDR,52274
33213,"Bumiayu, Brebes, Jawa Tengah",33.29,33.29.03,Bumiayu,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.03,,IDR,52273
33228,"Paguyangan, Brebes, Jawa Tengah",33.29,33.29.04,Paguyangan,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.04,,IDR,52276
33241,"Sirampog, Brebes, Jawa Tengah",33.29,33.29.05,Sirampog,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.05,,IDR,52272
33255,"Tonjong, Brebes, Jawa Tengah",33.29,33.29.06,Tonjong,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.06,,IDR,52271
33269,"Jatibarang, Brebes, Jawa Tengah",33.29,33.29.07,Jatibarang,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.07,,IDR,52261
33290,"Wanasari, Brebes, Jawa Tengah",33.29,33.29.08,Wanasari,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.08,,IDR,"52221,52222,52252"
33311,"Brebes, Brebes, Jawa Tengah",33.29,33.29.09,Brebes,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.09,,IDR,"52212,52213,52214,52215,52216,52217,52218,52219"
33332,"Songgom, Brebes, Jawa Tengah",33.29,33.29.10,Songgom,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.10,,IDR,52266
33343,"Kersana, Brebes, Jawa Tengah",33.29,33.29.11,Kersana,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.11,,IDR,52264
33357,"Losari, Brebes, Jawa Tengah",33.29,33.29.12,Losari,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.12,,IDR,52255
33378,"Tanjung, Brebes, Jawa Tengah",33.29,33.29.13,Tanjung,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.13,,IDR,52254
33394,"Bulakamba, Brebes, Jawa Tengah",33.29,33.29.14,Bulakamba,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.14,,IDR,52253
33414,"Larangan, Brebes, Jawa Tengah",33.29,33.29.15,Larangan,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.15,,IDR,52262
33426,"Ketanggungan, Brebes, Jawa Tengah",33.29,33.29.16,Ketanggungan,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.16,,IDR,52263
33447,"Banjarharjo, Brebes, Jawa Tengah",33.29,33.29.17,Banjarharjo,33.29,Brebes,33,Jawa Tengah,00,Indonesia,4,1,,33.29.17,,IDR,52265
33472,"Magelang Selatan, Magelang, Jawa Tengah",33.71,33.71.01,Magelang Selatan,33.71,Magelang,33,Jawa Tengah,00,Indonesia,4,1,,33.71.01,,IDR,"56123,56124,56125,56126"
33479,"Magelang Utara, Magelang, Jawa Tengah",33.71,33.71.02,Magelang Utara,33.71,Magelang,33,Jawa Tengah,00,Indonesia,4,1,,33.71.02,,IDR,"56113,56114,56115,56116"
33485,"Magelang Tengah, Magelang, Jawa Tengah",33.71,33.71.03,Magelang Tengah,33.71,Magelang,33,Jawa Tengah,00,Indonesia,4,1,,33.71.03,,IDR,"56111,56112,56117,56121,56122,56127"
33493,"Laweyan, Surakarta, Jawa Tengah",33.72,33.72.01,Laweyan,33.72,Surakarta,33,Jawa Tengah,00,Indonesia,4,1,,33.72.01,,IDR,"57141,57142,57143,57144,57145,57146,57147,57148,57149"
33505,"Serengan, Surakarta, Jawa Tengah",33.72,33.72.02,Serengan,33.72,Surakarta,33,Jawa Tengah,00,Indonesia,4,1,,33.72.02,,IDR,"57151,57152,57153,57154,57155,57156,57157"
33513,"Pasar Kliwon, Surakarta, Jawa Tengah",33.72,33.72.03,Pasar Kliwon,33.72,Surakarta,33,Jawa Tengah,00,Indonesia,4,1,,33.72.03,,IDR,"57116,57122,57144,57155,57191,57199"
33520,"Jebres, Surakarta, Jawa Tengah",33.72,33.72.04,Jebres,33.72,Surakarta,33,Jawa Tengah,00,Indonesia,4,1,,33.72.04,,IDR,"57121,57122,57125,57126,57127,57128,57129,57162"
33530,"Banjarsari, Surakarta, Jawa Tengah",33.72,33.72.05,Banjarsari,33.72,Surakarta,33,Jawa Tengah,00,Indonesia,4,1,,33.72.05,,IDR,"57131,57132,57133,57134,57135,57136,57137,57138,57139"
33545,"Sidorejo, Salatiga, Jawa Tengah",33.73,33.73.01,Sidorejo,33.73,Salatiga,33,Jawa Tengah,00,Indonesia,4,1,,33.73.01,,IDR,"50711,50712,50713,50714,50715,50716"
33552,"Tingkir, Salatiga, Jawa Tengah",33.73,33.73.02,Tingkir,33.73,Salatiga,33,Jawa Tengah,00,Indonesia,4,1,,33.73.02,,IDR,"50741,50742,50743,50744,50745,50746"
33560,"Argomulyo, Salatiga, Jawa Tengah",33.73,33.73.03,Argomulyo,33.73,Salatiga,33,Jawa Tengah,00,Indonesia,4,1,,33.73.03,,IDR,"50732,50733,50734,50735,50736"
33567,"Sidomukti, Salatiga, Jawa Tengah",33.73,33.73.04,Sidomukti,33.73,Salatiga,33,Jawa Tengah,00,Indonesia,4,1,,33.73.04,,IDR,"50721,50722,50723,50724"
33573,"Semarang Tengah, Semarang, Jawa Tengah",33.74,33.74.01,Semarang Tengah,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.01,,IDR,"50132,50133,50134,50135,50137,50138,50139,50188,50241,50613"
33586,"Semarang Utara, Semarang, Jawa Tengah",33.74,33.74.02,Semarang Utara,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.02,,IDR,"50171,50172,50173,50175,50176,50177,50178,50179"
33595,"Semarang Timur, Semarang, Jawa Tengah",33.74,33.74.03,Semarang Timur,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.03,,IDR,"50122,50123,50124,50125,50126,50227,50228,50232"
33606,"Gayamsari, Semarang, Jawa Tengah",33.74,33.74.04,Gayamsari,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.04,,IDR,"50162,50164,50166,50174,50248,50249"
33613,"Genuk, Semarang, Jawa Tengah",33.74,33.74.05,Genuk,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.05,,IDR,"50111,50112,50115,50116,50117,50118,50231"
33626,"Pedurungan, Semarang, Jawa Tengah",33.74,33.74.06,Pedurungan,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.06,,IDR,"50113,50194,50196,50197,50198,50246"
33635,"Semarang Selatan, Semarang, Jawa Tengah",33.74,33.74.07,Semarang Selatan,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.07,,IDR,"50241,50242,50244,50245,50246,50248,50249"
33645,"Candisari, Semarang, Jawa Tengah",33.74,33.74.08,Candisari,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.08,,IDR,"50253,50254,50255,50256,50257,50614"
33652,"Tembalang, Semarang, Jawa Tengah",33.74,33.74.10,Tembalang,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.10,,IDR,"50271,50272,50273,50274,50275,50276,50277,50278,50279"
33665,"Banyumanik, Semarang, Jawa Tengah",33.74,33.74.11,Banyumanik,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.11,,IDR,"50261,50262,50263,50264,50265,50266,50267,50268,50269"
33677,"Gunungpati, Semarang, Jawa Tengah",33.74,33.74.12,Gunungpati,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.12,,IDR,"50221,50222,50223,50224,50225,50227,50228,50229"
33691,"Semarang Barat, Semarang, Jawa Tengah",33.74,33.74.13,Semarang Barat,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.13,,IDR,"50141,50144,50146,50147,50148,50149,50183"
33704,"Mijen, Semarang, Jawa Tengah",33.74,33.74.14,Mijen,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.14,,IDR,"50212,50213,50214,50215,50216,50217,50219,50275,50519"
33718,"Ngaliyan, Semarang, Jawa Tengah",33.74,33.74.15,Ngaliyan,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.15,,IDR,"50181,50183,50184,50185,50187,50188,50211,50244"
33728,"Tugu, Semarang, Jawa Tengah",33.74,33.74.16,Tugu,33.74,Semarang,33,Jawa Tengah,00,Indonesia,4,1,,33.74.16,,IDR,"50151,50152,50154,50155,50156,50185"
33736,"Pekalongan Barat, Pekalongan, Jawa Tengah",33.75,33.75.01,Pekalongan Barat,33.75,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.75.01,,IDR,"51111,51112,51113,51116,51117,51151"
33744,"Pekalongan Timur, Pekalongan, Jawa Tengah",33.75,33.75.02,Pekalongan Timur,33.75,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.75.02,,IDR,"51122,51123,51124,51127,51128,51129"
33752,"Pekalongan Utara, Pekalongan, Jawa Tengah",33.75,33.75.03,Pekalongan Utara,33.75,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.75.03,,IDR,"51141,51143,51146,51147,51148,51149"
33760,"Pekalongan Selatan, Pekalongan, Jawa Tengah",33.75,33.75.04,Pekalongan Selatan,33.75,Pekalongan,33,Jawa Tengah,00,Indonesia,4,1,,33.75.04,,IDR,"51132,51133,51134,51135,51138,51139"
33768,"Tegal Barat, Tegal, Jawa Tengah",33.76,33.76.01,Tegal Barat,33.76,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.76.01,,IDR,"52111,52112,52114,52115,52117,52125"
33776,"Tegal Timur, Tegal, Jawa Tengah",33.76,33.76.02,Tegal Timur,33.76,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.76.02,,IDR,"52121,52122,52123,52124,52125"
33782,"Tegal Selatan, Tegal, Jawa Tengah",33.76,33.76.03,Tegal Selatan,33.76,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.76.03,,IDR,"52131,52132,52133,52134,52135,52137,52138"
33790,"Margadana, Tegal, Jawa Tengah",33.76,33.76.04,Margadana,33.76,Tegal,33,Jawa Tengah,00,Indonesia,4,1,,33.76.04,,IDR,"52141,52143,52146,52147"
33798,"Temon, Kulon Progo, DI Yogyakarta",34.01,34.01.01,Temon,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.01,,IDR,55654
33812,"Wates, Kulon Progo, DI Yogyakarta",34.01,34.01.02,Wates,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.02,,IDR,55651
33819,"Panjatan, Kulon Progo, DI Yogyakarta",34.01,34.01.03,Panjatan,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.03,,IDR,55655
33831,"Galur, Kulon Progo, DI Yogyakarta",34.01,34.01.04,Galur,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.04,,IDR,55661
33837,"Lendah, Kulon Progo, DI Yogyakarta",34.01,34.01.05,Lendah,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.05,,IDR,55663
33844,"Sentolo, Kulon Progo, DI Yogyakarta",34.01,34.01.06,Sentolo,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.06,,IDR,55664
33853,"Pengasih, Kulon Progo, DI Yogyakarta",34.01,34.01.07,Pengasih,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.07,,IDR,55652
33861,"Kokap, Kulon Progo, DI Yogyakarta",34.01,34.01.08,Kokap,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.08,,IDR,55653
33867,"Girimulyo, Kulon Progo, DI Yogyakarta",34.01,34.01.09,Girimulyo,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.09,,IDR,55674
33872,"Nanggulan, Kulon Progo, DI Yogyakarta",34.01,34.01.10,Nanggulan,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.10,,IDR,55671
33878,"Samigaluh, Kulon Progo, DI Yogyakarta",34.01,34.01.11,Samigaluh,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.11,,IDR,55673
33885,"Kalibawang, Kulon Progo, DI Yogyakarta",34.01,34.01.12,Kalibawang,34.01,Kulon Progo,34,DI Yogyakarta,00,Indonesia,4,1,,34.01.12,,IDR,55672
33891,"Srandakan, Bantul, DI Yogyakarta",34.02,34.02.01,Srandakan,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.01,,IDR,55762
33894,"Sanden, Bantul, DI Yogyakarta",34.02,34.02.02,Sanden,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.02,,IDR,55763
33899,"Kretek, Bantul, DI Yogyakarta",34.02,34.02.03,Kretek,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.03,,IDR,55772
33905,"Pundong, Bantul, DI Yogyakarta",34.02,34.02.04,Pundong,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.04,,IDR,55771
33909,"Bambang Lipuro, Bantul, DI Yogyakarta",34.02,34.02.05,Bambang Lipuro,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.05,,IDR,55764
33913,"Pandak, Bantul, DI Yogyakarta",34.02,34.02.06,Pandak,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.06,,IDR,55761
33917,"Pajangan, Bantul, DI Yogyakarta",34.02,34.02.07,Pajangan,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.07,,IDR,55751
33921,"Bantul, Bantul, DI Yogyakarta",34.02,34.02.08,Bantul,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.08,,IDR,"55711,55713,55714,55715"
33926,"Jetis, Bantul, DI Yogyakarta",34.02,34.02.09,Jetis,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.09,,IDR,55781
33930,"Imogiri, Bantul, DI Yogyakarta",34.02,34.02.10,Imogiri,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.10,,IDR,55782
33937,"Dlingo, Bantul, DI Yogyakarta",34.02,34.02.11,Dlingo,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.11,,IDR,55783
33944,"Banguntapan, Bantul, DI Yogyakarta",34.02,34.02.12,Banguntapan,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.12,,IDR,"55191,55192,55193,55194,55195,55196,55197,55198"
33953,"Pleret, Bantul, DI Yogyakarta",34.02,34.02.13,Pleret,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.13,,IDR,55791
33959,"Piyungan, Bantul, DI Yogyakarta",34.02,34.02.14,Piyungan,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.14,,IDR,55792
33963,"Sewon, Bantul, DI Yogyakarta",34.02,34.02.15,Sewon,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.15,,IDR,"55185,55186,55188"
33968,"Kasihan, Bantul, DI Yogyakarta",34.02,34.02.16,Kasihan,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.16,,IDR,"55181,55182,55183,55184"
33973,"Sedayu, Bantul, DI Yogyakarta",34.02,34.02.17,Sedayu,34.02,Bantul,34,DI Yogyakarta,00,Indonesia,4,1,,34.02.17,,IDR,55752
33979,"Wonosari, Gunung Kidul, DI Yogyakarta",34.03,34.03.01,Wonosari,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.01,,IDR,"55811,55813,55851"
33992,"Nglipar, Gunung Kidul, DI Yogyakarta",34.03,34.03.02,Nglipar,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.02,,IDR,55852
33998,"Playen, Gunung Kidul, DI Yogyakarta",34.03,34.03.03,Playen,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.03,,IDR,55861
34012,"Patuk, Gunung Kidul, DI Yogyakarta",34.03,34.03.04,Patuk,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.04,,IDR,55862
34023,"Paliyan, Gunung Kidul, DI Yogyakarta",34.03,34.03.05,Paliyan,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.05,,IDR,55871
34029,"Panggang, Gunung Kidul, DI Yogyakarta",34.03,34.03.06,Panggang,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.06,,IDR,55872
34036,"Tepus, Gunung Kidul, DI Yogyakarta",34.03,34.03.07,Tepus,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.07,,IDR,55881
34041,"Semanu, Gunung Kidul, DI Yogyakarta",34.03,34.03.08,Semanu,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.08,,IDR,55893
34047,"Karangmojo, Gunung Kidul, DI Yogyakarta",34.03,34.03.09,Karangmojo,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.09,,IDR,55891
34055,"Ponjong, Gunung Kidul, DI Yogyakarta",34.03,34.03.10,Ponjong,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.10,,IDR,55892
34064,"Rongkop, Gunung Kidul, DI Yogyakarta",34.03,34.03.11,Rongkop,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.11,,IDR,55883
34072,"Semin, Gunung Kidul, DI Yogyakarta",34.03,34.03.12,Semin,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.12,,IDR,55854
34079,"Ngawen, Gunung Kidul, DI Yogyakarta",34.03,34.03.13,Ngawen,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.13,,IDR,55853
34084,"Girisubo, Gunung Kidul, DI Yogyakarta",34.03,34.03.16,Girisubo,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.16,,IDR,55883
34093,"Tanjungsari, Gunung Kidul, DI Yogyakarta",34.03,34.03.17,Tanjungsari,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.17,,IDR,55881
34099,"Purwosari, Gunung Kidul, DI Yogyakarta",34.03,34.03.18,Purwosari,34.03,Gunung Kidul,34,DI Yogyakarta,00,Indonesia,4,1,,34.03.18,,IDR,55872
34106,"Gamping, Sleman, DI Yogyakarta",34.04,34.04.01,Gamping,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.01,,IDR,"55291,55293,55294,55295,55592"
34112,"Godean, Sleman, DI Yogyakarta",34.04,34.04.02,Godean,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.02,,IDR,55264
34120,"Moyudan, Sleman, DI Yogyakarta",34.04,34.04.03,Moyudan,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.03,,IDR,55563
34123,"Minggir, Sleman, DI Yogyakarta",34.04,34.04.04,Minggir,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.04,,IDR,55562
34126,"Seyegan, Sleman, DI Yogyakarta",34.04,34.04.05,Seyegan,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.05,,IDR,55561
34132,"Mlati, Sleman, DI Yogyakarta",34.04,34.04.06,Mlati,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.06,,IDR,"55284,55285,55286,55287,55288"
34138,"Depok, Sleman, DI Yogyakarta",34.04,34.04.07,Depok,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.07,,IDR,55282
34140,"Berbah, Sleman, DI Yogyakarta",34.04,34.04.08,Berbah,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.08,,IDR,
34141,"Prambanan, Sleman, DI Yogyakarta",34.04,34.04.09,Prambanan,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.09,,IDR,
34142,"Kalasan, Sleman, DI Yogyakarta",34.04,34.04.10,Kalasan,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.10,,IDR,
34143,"Ngemplak, Sleman, DI Yogyakarta",34.04,34.04.11,Ngemplak,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.11,,IDR,55584
34147,"Ngaglik, Sleman, DI Yogyakarta",34.04,34.04.12,Ngaglik,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.12,,IDR,55581
34152,"Sleman, Sleman, DI Yogyakarta",34.04,34.04.13,Sleman,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.13,,IDR,"55511,55514"
34155,"Tempel, Sleman, DI Yogyakarta",34.04,34.04.14,Tempel,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.14,,IDR,
34156,"Turi, Sleman, DI Yogyakarta",34.04,34.04.15,Turi,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.15,,IDR,55551
34158,"Pakem, Sleman, DI Yogyakarta",34.04,34.04.16,Pakem,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.16,,IDR,
34159,"Cangkringan, Sleman, DI Yogyakarta",34.04,34.04.17,Cangkringan,34.04,Sleman,34,DI Yogyakarta,00,Indonesia,4,1,,34.04.17,,IDR,
34161,"Tegalrejo, Yogyakarta, DI Yogyakarta",34.71,34.71.01,Tegalrejo,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.01,,IDR,"55241,55242,55243,55244"
34166,"Jetis, Yogyakarta, DI Yogyakarta",34.71,34.71.02,Jetis,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.02,,IDR,"55231,55232,55233"
34170,"Gondokusuman, Yogyakarta, DI Yogyakarta",34.71,34.71.03,Gondokusuman,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.03,,IDR,"55221,55222,55223,55224,55225"
34176,"Danurejan, Yogyakarta, DI Yogyakarta",34.71,34.71.04,Danurejan,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.04,,IDR,"55211,55213"
34179,"Ngampilan, Yogyakarta, DI Yogyakarta",34.71,34.71.06,Ngampilan,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.06,,IDR,"55261,55262"
34182,"Wirobrajan, Yogyakarta, DI Yogyakarta",34.71,34.71.07,Wirobrajan,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.07,,IDR,"55251,55252,55253"
34186,"Mantrijeron, Yogyakarta, DI Yogyakarta",34.71,34.71.08,Mantrijeron,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.08,,IDR,"55141,55142,55143"
34190,"Kraton, Yogyakarta, DI Yogyakarta",34.71,34.71.09,Kraton,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.09,,IDR,"55131,55132,55133"
34194,"Gondomanan, Yogyakarta, DI Yogyakarta",34.71,34.71.10,Gondomanan,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.10,,IDR,"55121,55122"
34197,"Pakualaman, Yogyakarta, DI Yogyakarta",34.71,34.71.11,Pakualaman,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.11,,IDR,
34198,"Mergangsan, Yogyakarta, DI Yogyakarta",34.71,34.71.12,Mergangsan,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.12,,IDR,"55151,55152,55153"
34202,"Umbulharjo, Yogyakarta, DI Yogyakarta",34.71,34.71.13,Umbulharjo,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.13,,IDR,"55161,55162,55163,55164,55165,55166,55167"
34210,"Kotagede, Yogyakarta, DI Yogyakarta",34.71,34.71.14,Kotagede,34.71,Yogyakarta,34,DI Yogyakarta,00,Indonesia,4,1,,34.71.14,,IDR,"55171,55172,55173"
34216,"Donorojo, Pacitan, Jawa Timur",35.01,35.01.01,Donorojo,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.01,,IDR,63554
34229,"Pringkuku, Pacitan, Jawa Timur",35.01,35.01.02,Pringkuku,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.02,,IDR,63552
34242,"Punung, Pacitan, Jawa Timur",35.01,35.01.03,Punung,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.03,,IDR,63553
34255,"Pacitan, Pacitan, Jawa Timur",35.01,35.01.04,Pacitan,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.04,,IDR,"63511,63512,63514,63515,63516,63517,63518"
34280,"Arjosari, Pacitan, Jawa Timur",35.01,35.01.06,Arjosari,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.06,,IDR,63581
34297,"Nawangan, Pacitan, Jawa Timur",35.01,35.01.07,Nawangan,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.07,,IDR,63584
34304,"Bandar, Pacitan, Jawa Timur",35.01,35.01.08,Bandar,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.08,,IDR,63583
34313,"Tegalombo, Pacitan, Jawa Timur",35.01,35.01.09,Tegalombo,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.09,,IDR,63582
34323,"Tulakan, Pacitan, Jawa Timur",35.01,35.01.10,Tulakan,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.10,,IDR,63571
34339,"Ngadirojo, Pacitan, Jawa Timur",35.01,35.01.11,Ngadirojo,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.11,,IDR,63572
34355,"Sudimoro, Pacitan, Jawa Timur",35.01,35.01.12,Sudimoro,35.01,Pacitan,35,Jawa Timur,00,Indonesia,4,1,,35.01.12,,IDR,63573
34361,"Slahung, Ponorogo, Jawa Timur",35.02,35.02.01,Slahung,35.02,Ponorogo,35,Jawa Timur,00,Indonesia,4,1,,35.02.01,,IDR,63463
34383,"Ngrayun, Ponorogo, Jawa Timur",35.02,35.02.02,Ngrayun,35.02,Ponorogo,35,Jawa Timur,00,Indonesia,4,1,,35.02.02,,IDR,63464
34393,"Bungkal, Ponorogo, Jawa Timur",35.02,35.02.03,Bungkal,35.02,Ponorogo,35,Jawa Timur,00,Indonesia,4,1,,35.02.03,,IDR,63462
34410,"Sambit, Ponorogo, Jawa Timur",35.02,35.02.04,Sambit,35.02,Ponorogo,35,Jawa Timur,00,Indonesia,4,1,,35.02.04,,IDR,63474
34426,"Sawoo, Ponorogo, Jawa Timur",35.02,35.02.05,Sawoo,35.02,Ponorogo,35,Jawa Timur,00,Indonesia,4,1,,35.02.05,,IDR,63475
