id,dist_code,parent_dist_code,dist_name,dist_type,valid_flg,tokopedia_id,country_code,province_code,city_code,county_code,area_code,currency_code,dist_all,postal_code
46354,53.08.06.2016,53.08.06,Wolomasi,5,1,,00,53,53.08,53.08.06,,IDR,"Wolomasi, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46355,53.08.06.2017,53.08.06,Rateroru,5,1,,00,53,53.08,53.08.06,,IDR,"Rateroru, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46356,53.08.06.2018,53.08.06,Dile,5,1,,00,53,53.08,53.08.06,,IDR,"Dile, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46357,53.08.06.2019,53.08.06,Ndito,5,1,,00,53,53.08,53.08.06,,IDR,"Ndito, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46358,53.08.06.2020,53.08.06,Sipijena,5,1,,00,53,53.08,53.08.06,,IDR,"Sipijena, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46359,53.08.06.2021,53.08.06,Golulada,5,1,,00,53,53.08,53.08.06,,IDR,"Golulada, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46360,53.08.06.2022,53.08.06,Ranga,5,1,,00,53,53.08,53.08.06,,IDR,"Ranga, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46361,53.08.06.2024,53.08.06,Turunalu,5,1,,00,53,53.08,53.08.06,,IDR,"Turunalu, Detusoko, Ende, Nusa Tenggara Timur (NTT)",86371
46362,53.08.07,53.08,Wewaria,4,1,,00,53,53.08,53.08.07,,IDR,"Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46363,53.08.07.2001,53.08.07,Welamosa,5,1,,00,53,53.08,53.08.07,,IDR,"Welamosa, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46364,53.08.07.2002,53.08.07,Nuangenda,5,1,,00,53,53.08,53.08.07,,IDR,"Nuangenda, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46365,53.08.07.2003,53.08.07,Mautenda,5,1,,00,53,53.08,53.08.07,,IDR,"Mautenda, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46366,53.08.07.2005,53.08.07,Wewaria,5,1,,00,53,53.08,53.08.07,,IDR,"Wewaria, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46367,53.08.07.2006,53.08.07,Tanali,5,1,,00,53,53.08,53.08.07,,IDR,"Tanali, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46368,53.08.07.2007,53.08.07,Detubela,5,1,,00,53,53.08,53.08.07,,IDR,"Detubela, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46369,53.08.07.2008,53.08.07,Fataatu,5,1,,00,53,53.08,53.08.07,,IDR,"Fataatu, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46370,53.08.07.2009,53.08.07,Fataatu Timur,5,1,,00,53,53.08,53.08.07,,IDR,"Fataatu Timur, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46371,53.08.07.2010,53.08.07,Mukusaki,5,1,,00,53,53.08,53.08.07,,IDR,"Mukusaki, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46372,53.08.07.2011,53.08.07,Ekoae,5,1,,00,53,53.08,53.08.07,,IDR,"Ekoae, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46373,53.08.07.2012,53.08.07,Aemuri,5,1,,00,53,53.08,53.08.07,,IDR,"Aemuri, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46374,53.08.07.2013,53.08.07,Ratewati,5,1,,00,53,53.08,53.08.07,,IDR,"Ratewati, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46375,53.08.07.2014,53.08.07,Mbotulaka,5,1,,00,53,53.08,53.08.07,,IDR,"Mbotulaka, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46376,53.08.07.2015,53.08.07,Numba,5,1,,00,53,53.08,53.08.07,,IDR,"Numba, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46377,53.08.07.2018,53.08.07,Aelipo,5,1,,00,53,53.08,53.08.07,,IDR,"Aelipo, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46378,53.08.07.2019,53.08.07,Ratewati Selatan,5,1,,00,53,53.08,53.08.07,,IDR,"Ratewati Selatan, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46379,53.08.07.2020,53.08.07,Waka,5,1,,00,53,53.08,53.08.07,,IDR,"Waka, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46380,53.08.07.2021,53.08.07,Wolooja,5,1,,00,53,53.08,53.08.07,,IDR,"Wolooja, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46381,53.08.07.2023,53.08.07,Ae Ndoko,5,1,,00,53,53.08,53.08.07,,IDR,"Ae Ndoko, Wewaria, Ende, Nusa Tenggara Timur (NTT)",86353
46382,53.08.08,53.08,Wolowaru,4,1,,00,53,53.08,53.08.08,,IDR,"Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46383,53.08.08.1001,53.08.08,Bokasape,5,1,,00,53,53.08,53.08.08,,IDR,"Bokasape, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46384,53.08.08.2002,53.08.08,Bokasape Timur,5,1,,00,53,53.08,53.08.08,,IDR,"Bokasape Timur, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46385,53.08.08.2011,53.08.08,Rindiwawo,5,1,,00,53,53.08,53.08.08,,IDR,"Rindiwawo, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46386,53.08.08.2012,53.08.08,Jopu,5,1,,00,53,53.08,53.08.08,,IDR,"Jopu, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46387,53.08.08.2013,53.08.08,Wolokoli,5,1,,00,53,53.08,53.08.08,,IDR,"Wolokoli, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46388,53.08.08.2014,53.08.08,Mbuliwaralau,5,1,,00,53,53.08,53.08.08,,IDR,"Mbuliwaralau, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46389,53.08.08.2015,53.08.08,Mbuliwaralau Utara,5,1,,00,53,53.08,53.08.08,,IDR,"Mbuliwaralau Utara, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46390,53.08.08.2016,53.08.08,Lisedetu,5,1,,00,53,53.08,53.08.08,,IDR,"Lisedetu, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46391,53.08.08.2017,53.08.08,Nualise,5,1,,00,53,53.08,53.08.08,,IDR,"Nualise, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46392,53.08.08.2018,53.08.08,Wolosoko,5,1,,00,53,53.08,53.08.08,,IDR,"Wolosoko, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46393,53.08.08.2020,53.08.08,Likanaka,5,1,,00,53,53.08,53.08.08,,IDR,"Likanaka, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46394,53.08.08.2021,53.08.08,Nakambara,5,1,,00,53,53.08,53.08.08,,IDR,"Nakambara, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46395,53.08.08.2023,53.08.08,Tana Lo'o,5,1,,00,53,53.08,53.08.08,,IDR,"Tana Lo'o, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46396,53.08.08.2024,53.08.08,Lise Pu'u,5,1,,00,53,53.08,53.08.08,,IDR,"Lise Pu'u, Wolowaru, Ende, Nusa Tenggara Timur (NTT)",86372
46397,53.08.09,53.08,Wolojita,4,1,,00,53,53.08,53.08.09,,IDR,"Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46398,53.08.09.1001,53.08.09,Wolojita,5,1,,00,53,53.08,53.08.09,,IDR,"Wolojita, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46399,53.08.09.2002,53.08.09,Tenda,5,1,,00,53,53.08,53.08.09,,IDR,"Tenda, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46400,53.08.09.2003,53.08.09,Wiwipemo,5,1,,00,53,53.08,53.08.09,,IDR,"Wiwipemo, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46401,53.08.09.2004,53.08.09,Pora,5,1,,00,53,53.08,53.08.09,,IDR,"Pora, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46402,53.08.09.2005,53.08.09,Nuamulu,5,1,,00,53,53.08,53.08.09,,IDR,"Nuamulu, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46403,53.08.09.2006,53.08.09,Nggela,5,1,,00,53,53.08,53.08.09,,IDR,"Nggela, Wolojita, Ende, Nusa Tenggara Timur (NTT)",86382
46404,53.08.10,53.08,Maurole,4,1,,00,53,53.08,53.08.10,,IDR,"Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46405,53.08.10.2001,53.08.10,Maurole,5,1,,00,53,53.08,53.08.10,,IDR,"Maurole, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46406,53.08.10.2003,53.08.10,Aewora,5,1,,00,53,53.08,53.08.10,,IDR,"Aewora, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46407,53.08.10.2005,53.08.10,Mausambi,5,1,,00,53,53.08,53.08.10,,IDR,"Mausambi, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46408,53.08.10.2006,53.08.10,Ranakolo,5,1,,00,53,53.08,53.08.10,,IDR,"Ranakolo, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46409,53.08.10.2007,53.08.10,Watukamba,5,1,,00,53,53.08,53.08.10,,IDR,"Watukamba, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46410,53.08.10.2009,53.08.10,Keliwumbu,5,1,,00,53,53.08,53.08.10,,IDR,"Keliwumbu, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46411,53.08.10.2019,53.08.10,Otogedu,5,1,,00,53,53.08,53.08.10,,IDR,"Otogedu, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46412,53.08.10.2020,53.08.10,Woloau,5,1,,00,53,53.08,53.08.10,,IDR,"Woloau, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46413,53.08.10.2021,53.08.10,Ngalukoja,5,1,,00,53,53.08,53.08.10,,IDR,"Ngalukoja, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46414,53.08.10.2022,53.08.10,Niranusa,5,1,,00,53,53.08,53.08.10,,IDR,"Niranusa, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46415,53.08.10.2023,53.08.10,Uludala,5,1,,00,53,53.08,53.08.10,,IDR,"Uludala, Maurole, Ende, Nusa Tenggara Timur (NTT)",86381
46416,53.08.11,53.08,Maukaro,4,1,,00,53,53.08,53.08.11,,IDR,"Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46417,53.08.11.2004,53.08.11,Magekapa,5,1,,00,53,53.08,53.08.11,,IDR,"Magekapa, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46418,53.08.11.2006,53.08.11,Nabe,5,1,,00,53,53.08,53.08.11,,IDR,"Nabe, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46419,53.08.11.2007,53.08.11,Kobaleba,5,1,,00,53,53.08,53.08.11,,IDR,"Kobaleba, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46420,53.08.11.2008,53.08.11,Mundinggasa,5,1,,00,53,53.08,53.08.11,,IDR,"Mundinggasa, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46421,53.08.11.2010,53.08.11,Kebirangga Tengah,5,1,,00,53,53.08,53.08.11,,IDR,"Kebirangga Tengah, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46422,53.08.11.2011,53.08.11,Natanangge,5,1,,00,53,53.08,53.08.11,,IDR,"Natanangge, Maukaro, Ende, Nusa Tenggara Timur (NTT)",86352
46423,53.08.12,53.08,Lio Timur,4,1,,00,53,53.08,53.08.12,,IDR,"Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46424,53.08.12.1001,53.08.12,Watuneso,5,1,,00,53,53.08,53.08.12,,IDR,"Watuneso, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46425,53.08.12.2003,53.08.12,Wolosambi,5,1,,00,53,53.08,53.08.12,,IDR,"Wolosambi, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46426,53.08.12.2005,53.08.12,Detupera,5,1,,00,53,53.08,53.08.12,,IDR,"Detupera, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46427,53.08.12.2007,53.08.12,Liabeke,5,1,,00,53,53.08,53.08.12,,IDR,"Liabeke, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46428,53.08.12.2013,53.08.12,Fatamari,5,1,,00,53,53.08,53.08.12,,IDR,"Fatamari, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46429,53.08.12.2014,53.08.12,Ranggatalo,5,1,,00,53,53.08,53.08.12,,IDR,"Ranggatalo, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46430,53.08.12.2015,53.08.12,Nua Lima,5,1,,00,53,53.08,53.08.12,,IDR,"Nua Lima, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46431,53.08.12.2016,53.08.12,Tanaroga,5,1,,00,53,53.08,53.08.12,,IDR,"Tanaroga, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46432,53.08.12.2017,53.08.12,Bu Tanalagu,5,1,,00,53,53.08,53.08.12,,IDR,"Bu Tanalagu, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46433,53.08.12.2018,53.08.12,Mbewawora,5,1,,00,53,53.08,53.08.12,,IDR,"Mbewawora, Lio Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46434,53.08.13,53.08,Kota Baru,4,1,,00,53,53.08,53.08.13,,IDR,"Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46435,53.08.13.2001,53.08.13,Kotabaru,5,1,,00,53,53.08,53.08.13,,IDR,"Kotabaru, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46436,53.08.13.2002,53.08.13,Tou,5,1,,00,53,53.08,53.08.13,,IDR,"Tou, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46437,53.08.13.2003,53.08.13,Tou Timur,5,1,,00,53,53.08,53.08.13,,IDR,"Tou Timur, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46438,53.08.13.2004,53.08.13,Loboniki,5,1,,00,53,53.08,53.08.13,,IDR,"Loboniki, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46439,53.08.13.2005,53.08.13,Ndondo,5,1,,00,53,53.08,53.08.13,,IDR,"Ndondo, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46440,53.08.13.2006,53.08.13,Niopanda,5,1,,00,53,53.08,53.08.13,,IDR,"Niopanda, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46441,53.08.13.2007,53.08.13,Hangalande,5,1,,00,53,53.08,53.08.13,,IDR,"Hangalande, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46442,53.08.13.2012,53.08.13,Tou Barat,5,1,,00,53,53.08,53.08.13,,IDR,"Tou Barat, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46443,53.08.13.2013,53.08.13,Liselande,5,1,,00,53,53.08,53.08.13,,IDR,"Liselande, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46444,53.08.13.2014,53.08.13,Rangalaka,5,1,,00,53,53.08,53.08.13,,IDR,"Rangalaka, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46445,53.08.13.2015,53.08.13,Pise,5,1,,00,53,53.08,53.08.13,,IDR,"Pise, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46446,53.08.13.2016,53.08.13,Neotonda,5,1,,00,53,53.08,53.08.13,,IDR,"Neotonda, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46447,53.08.13.2017,53.08.13,Nuanaga,5,1,,00,53,53.08,53.08.13,,IDR,"Nuanaga, Kota Baru, Ende, Nusa Tenggara Timur (NTT)",86111
46448,53.08.14,53.08,Kelimutu,4,1,,00,53,53.08,53.08.14,,IDR,"Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46449,53.08.14.2002,53.08.14,Nduaria,5,1,,00,53,53.08,53.08.14,,IDR,"Nduaria, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46450,53.08.14.2003,53.08.14,Nuamuri,5,1,,00,53,53.08,53.08.14,,IDR,"Nuamuri, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46451,53.08.14.2004,53.08.14,Nuamuri Barat,5,1,,00,53,53.08,53.08.14,,IDR,"Nuamuri Barat, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46452,53.08.14.2005,53.08.14,Koanara,5,1,,00,53,53.08,53.08.14,,IDR,"Koanara, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46453,53.08.14.2006,53.08.14,Woloara,5,1,,00,53,53.08,53.08.14,,IDR,"Woloara, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46454,53.08.14.2007,53.08.14,Pemo,5,1,,00,53,53.08,53.08.14,,IDR,"Pemo, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46455,53.08.14.2009,53.08.14,Detuena,5,1,,00,53,53.08,53.08.14,,IDR,"Detuena, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46456,53.08.14.2010,53.08.14,Wolokelo,5,1,,00,53,53.08,53.08.14,,IDR,"Wolokelo, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46457,53.08.14.2011,53.08.14,Waturaka,5,1,,00,53,53.08,53.08.14,,IDR,"Waturaka, Kelimutu, Ende, Nusa Tenggara Timur (NTT)",86318
46458,53.08.15,53.08,Detukeli,4,1,,00,53,53.08,53.08.15,,IDR,"Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46459,53.08.15.2001,53.08.15,Nggesa,5,1,,00,53,53.08,53.08.15,,IDR,"Nggesa, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46460,53.08.15.2002,53.08.15,Detukeli,5,1,,00,53,53.08,53.08.15,,IDR,"Detukeli, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46461,53.08.15.2003,53.08.15,Kebesani,5,1,,00,53,53.08,53.08.15,,IDR,"Kebesani, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46462,53.08.15.2004,53.08.15,Wolomuku,5,1,,00,53,53.08,53.08.15,,IDR,"Wolomuku, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46463,53.08.15.2005,53.08.15,Watunggere,5,1,,00,53,53.08,53.08.15,,IDR,"Watunggere, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46464,53.08.15.2006,53.08.15,Nida,5,1,,00,53,53.08,53.08.15,,IDR,"Nida, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46465,53.08.15.2007,53.08.15,Maurole Selatan,5,1,,00,53,53.08,53.08.15,,IDR,"Maurole Selatan, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46466,53.08.15.2008,53.08.15,Detumbewa,5,1,,00,53,53.08,53.08.15,,IDR,"Detumbewa, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46467,53.08.15.2009,53.08.15,Kanganara,5,1,,00,53,53.08,53.08.15,,IDR,"Kanganara, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46468,53.08.15.2011,53.08.15,Unggu,5,1,,00,53,53.08,53.08.15,,IDR,"Unggu, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46469,53.08.15.2012,53.08.15,Nggesabiri,5,1,,00,53,53.08,53.08.15,,IDR,"Nggesabiri, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46470,53.08.15.2013,53.08.15,Watunggere Marilonga,5,1,,00,53,53.08,53.08.15,,IDR,"Watunggere Marilonga, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46471,53.08.15.2014,53.08.15,Jeo Du'a,5,1,,00,53,53.08,53.08.15,,IDR,"Jeo Du'a, Detukeli, Ende, Nusa Tenggara Timur (NTT)",86371
46472,53.08.16,53.08,Ndona Timur,4,1,,00,53,53.08,53.08.16,,IDR,"Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46473,53.08.16.2001,53.08.16,Kurulimbu,5,1,,00,53,53.08,53.08.16,,IDR,"Kurulimbu, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46474,53.08.16.2002,53.08.16,Sokoria,5,1,,00,53,53.08,53.08.16,,IDR,"Sokoria, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46475,53.08.16.2003,53.08.16,Demulaka,5,1,,00,53,53.08,53.08.16,,IDR,"Demulaka, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46476,53.08.16.2004,53.08.16,Roga,5,1,,00,53,53.08,53.08.16,,IDR,"Roga, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46477,53.08.16.2005,53.08.16,Kurulimbu Selatan,5,1,,00,53,53.08,53.08.16,,IDR,"Kurulimbu Selatan, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46478,53.08.16.2006,53.08.16,Ngguwa,5,1,,00,53,53.08,53.08.16,,IDR,"Ngguwa, Ndona Timur, Ende, Nusa Tenggara Timur (NTT)",86361
46479,53.08.17,53.08,Ndori,4,1,,00,53,53.08,53.08.17,,IDR,"Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46480,53.08.17.2001,53.08.17,Maubasa,5,1,,00,53,53.08,53.08.17,,IDR,"Maubasa, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46481,53.08.17.2002,53.08.17,Maubasa Timur,5,1,,00,53,53.08,53.08.17,,IDR,"Maubasa Timur, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46482,53.08.17.2003,53.08.17,Wonda,5,1,,00,53,53.08,53.08.17,,IDR,"Wonda, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46483,53.08.17.2004,53.08.17,Serandori,5,1,,00,53,53.08,53.08.17,,IDR,"Serandori, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46484,53.08.17.2005,53.08.17,Kelisamba,5,1,,00,53,53.08,53.08.17,,IDR,"Kelisamba, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46485,53.08.17.2006,53.08.17,Mole,5,1,,00,53,53.08,53.08.17,,IDR,"Mole, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46486,53.08.17.2007,53.08.17,Lungaria,5,1,,00,53,53.08,53.08.17,,IDR,"Lungaria, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46487,53.08.17.2008,53.08.17,Aebara,5,1,,00,53,53.08,53.08.17,,IDR,"Aebara, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46488,53.08.17.2009,53.08.17,Ratemangga,5,1,,00,53,53.08,53.08.17,,IDR,"Ratemangga, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46489,53.08.17.2010,53.08.17,Maubasa Barat,5,1,,00,53,53.08,53.08.17,,IDR,"Maubasa Barat, Ndori, Ende, Nusa Tenggara Timur (NTT)",86372
46490,53.08.18,53.08,Ende Utara,4,1,,00,53,53.08,53.08.18,,IDR,"Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46491,53.08.18.1001,53.08.18,Kota Raja,5,1,,00,53,53.08,53.08.18,,IDR,"Kota Raja, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46492,53.08.18.1002,53.08.18,Kota Ratu,5,1,,00,53,53.08,53.08.18,,IDR,"Kota Ratu, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46493,53.08.18.1003,53.08.18,Roworena,5,1,,00,53,53.08,53.08.18,,IDR,"Roworena, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46494,53.08.18.1007,53.08.18,Roworena Barat,5,1,,00,53,53.08,53.08.18,,IDR,"Roworena Barat, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46495,53.08.18.2004,53.08.18,Gheoghoma,5,1,,00,53,53.08,53.08.18,,IDR,"Gheoghoma, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46496,53.08.18.2005,53.08.18,Borokanda,5,1,,00,53,53.08,53.08.18,,IDR,"Borokanda, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46497,53.08.18.2006,53.08.18,Watusipi,5,1,,00,53,53.08,53.08.18,,IDR,"Watusipi, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46498,53.08.18.2008,53.08.18,Mbomba,5,1,,00,53,53.08,53.08.18,,IDR,"Mbomba, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46499,53.08.18.2009,53.08.18,Embundoa,5,1,,00,53,53.08,53.08.18,,IDR,"Embundoa, Ende Utara, Ende, Nusa Tenggara Timur (NTT)",86319
46500,53.08.19,53.08,Ende Tengah,4,1,,00,53,53.08,53.08.19,,IDR,"Ende Tengah, Ende, Nusa Tenggara Timur (NTT)","86312,86318,86319"
46501,53.08.19.1001,53.08.19,Potulando,5,1,,00,53,53.08,53.08.19,,IDR,"Potulando, Ende Tengah, Ende, Nusa Tenggara Timur (NTT)","86312,86318,86319"
46502,53.08.19.1002,53.08.19,Onekore,5,1,,00,53,53.08,53.08.19,,IDR,"Onekore, Ende Tengah, Ende, Nusa Tenggara Timur (NTT)","86312,86318,86319"
46503,53.08.19.1003,53.08.19,Kelimutu,5,1,,00,53,53.08,53.08.19,,IDR,"Kelimutu, Ende Tengah, Ende, Nusa Tenggara Timur (NTT)","86312,86318,86319"
46504,53.08.19.1004,53.08.19,Paupire,5,1,,00,53,53.08,53.08.19,,IDR,"Paupire, Ende Tengah, Ende, Nusa Tenggara Timur (NTT)","86312,86318,86319"
46505,53.08.20,53.08,Ende Timur,4,1,,00,53,53.08,53.08.20,,IDR,"Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46506,53.08.20.1001,53.08.20,Mautapaga,5,1,,00,53,53.08,53.08.20,,IDR,"Mautapaga, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46507,53.08.20.1002,53.08.20,Rewarangga,5,1,,00,53,53.08,53.08.20,,IDR,"Rewarangga, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46508,53.08.20.1006,53.08.20,Rewarangga Selatan,5,1,,00,53,53.08,53.08.20,,IDR,"Rewarangga Selatan, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46509,53.08.20.2003,53.08.20,Kedebodu,5,1,,00,53,53.08,53.08.20,,IDR,"Kedebodu, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46510,53.08.20.2004,53.08.20,Ndungga,5,1,,00,53,53.08,53.08.20,,IDR,"Ndungga, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46511,53.08.20.2005,53.08.20,Tiwutewa,5,1,,00,53,53.08,53.08.20,,IDR,"Tiwutewa, Ende Timur, Ende, Nusa Tenggara Timur (NTT)","86317,86319,86361"
46512,53.08.21,53.08,Lepembusu Kelisoke,4,1,,00,53,53.08,53.08.21,,IDR,"Lepembusu Kelisoke, Ende, Nusa Tenggara Timur (NTT)","86374,86375,86376,86378"
